gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,up_down
STEAP4,52.0987599687443,-2.63313600520777,0.469782530902239,-5.60501047186814,2.08242373684818e-08,1.72194900722825e-07,chr7,88279398,88279400,down
ETV1,79862.7308039321,-0.118012068127595,0.0086158023177805,-13.6971652522774,1.0556585284751398e-42,4.63508436150478e-41,chr7,13990553,13990702,down
ZSCAN26,2440.90032338144,0.153842384104441,0.054379647813517,2.82904340668055,0.0046687366267847,0.0159937577586142,chr6,28277094,28277096,up
ZNF510,9167.10603515654,0.187686630285626,0.0267637131700957,7.01272760968522,2.3371620273818998e-12,2.7431735331928896e-11,chr9,96758778,96758780,up
ZNF420,4443.49471150751,0.223411828623696,0.0394384984087622,5.66481579263321,1.47182564964173e-08,1.23539829838264e-07,chr19,37129056,37129058,up
SEC24B,10901.4085993972,-0.338306126088859,0.025103807017038,-13.4762877144192,2.1568914152069199e-41,9.236117167261069e-40,chr4,109539673,109539675,down
HIST1H2AJ,16046.4812571545,0.236031062764038,0.0189333732708935,12.4664030749815,1.13850117594544e-35,4.12693437894455e-34,chr6,27814354,27814356,up
CDK6,469.138246424316,-0.933180214914609,0.126564212307889,-7.37317601791324,1.66610272982685e-13,2.17318353554905e-12,chr7,92615140,92615142,down
CCDC152,234.323947065327,-1.86059453069112,0.462823583205883,-4.02009447704278,5.81748069716661e-05,0.000301044854728,chr5,42799779,42799781,down
CBX1,19959.3778055008,0.125476655524412,0.0174916682929843,7.1735098918346,7.30989682010466e-13,9.021327136577298e-12,chr17,48071435,48071437,up
METTL2B,5571.71776633966,0.148183711572691,0.0343077289816626,4.31925154975706,1.56559250443066e-05,8.8384246166464e-05,chr7,128501914,128501916,up
SLC2A11,2658.22767592484,0.149803675258223,0.0524120925419501,2.85818916957611,0.0042606630614289,0.0147481579254927,chr22_KI270879v1_alt,119121,119314,up
CD151,7932.88115158401,-0.101565885653271,0.0286833664939005,-3.54093323302442,0.0003987144601469,0.0017675660666413,chr11,838190,838192,down
CBX4,21774.8202218114,-0.115971329396902,0.0166415599083448,-6.96877756866706,3.1970670109787298e-12,3.70227960625003e-11,chr17,79833959,79833961,down
C7orf49,10971.9066076879,-0.182857926571839,0.0230282874993231,-7.94057858523846,2.01240304329555e-15,3.02190040807782e-14,chr7,135166611,135166613,down
POMP,13296.6504852192,0.111992821995373,0.0218303017601262,5.13015455425046,2.89504381462887e-07,2.10275153488444e-06,chr13,28678100,28678102,up
CERS2,54203.3750910135,0.168629582490559,0.0102212781268667,16.4978958988813,3.79901203425764e-61,2.43683952995777e-59,chr1,150966148,150966150,up
SHKBP1,1812.78872720852,-0.260895471735072,0.0631779371594028,-4.12953450944137,3.63498441434143e-05,0.0001935058130681,chr19,40591205,40591207,down
COG3,13732.3675094305,0.213057313728165,0.0205859764938267,10.3496335863424,4.20090456890842e-25,1.07519703638055e-23,chr13,45534729,45534731,up
RANBP6,16478.9258025086,0.126338150635468,0.019317173501919,6.54019857630398,6.14372032069132e-11,6.4269911837997e-10,chr9,6014286,6014288,up
PKI55,1324.23157538013,-0.196820890657235,0.0752808116054962,-2.61448948888412,0.0089360910063244,0.0282014275188456,chr2,216216889,216220192,down
ZNF300,4292.12974832691,0.11341707462244,0.0397234873102088,2.85516409314074,0.004301459807604,0.0148695617700431,chr5,150895424,150895426,up
CYP20A1,7778.26632546834,0.141850079420807,0.0314891775238281,4.50472481580276,6.64590070412409e-06,3.98268566994165e-05,chr2,203296906,203296908,up
ZNF606,8991.8523408464,0.114393559544272,0.029005215461464,3.94389621743215,8.01683632025494e-05,0.000405577499915,chr19,57978301,57978303,up
RPL34,173749.808180493,0.109287740146944,0.0067240116064436,16.25335388211,2.11472207602289e-59,1.31848691995875e-57,chr4,108625210,108625212,up
LMBRD1,9863.07239445239,-0.107797621546589,0.025211696122745,-4.27569890664113,1.90538595086025e-05,0.0001063726748426,chr6,69676158,69676160,down
FAM200A,2260.27228408996,-0.151704466579812,0.0584513526012663,-2.59539702382397,0.00944817101128,0.0296195980596989,chr7,99546686,99546688,down
ZBTB25,2727.51470454796,-0.252181199528678,0.0526433782848264,-4.79036885065116,1.66475004721001e-06,1.08661888550513e-05,chr14,64486923,64486925,down
AZI2,8709.88146638054,0.104864887616883,0.0277995354041515,3.77218130059911,0.0001618265976283,0.0007754046041295,chr3,28324042,28324044,up
FAM225A,80.8297117215907,-1.08940559656746,0.330057357242487,-3.30065539416864,0.0009645928016131,0.003932942277938,chr9,113114420,113119846,down
NUP210,9622.61175640234,-0.174452089382999,0.0251853226012364,-6.92673634343025,4.30660128012668e-12,4.9141284153246294e-11,chr3,13317681,13317683,down
SETDB2,6318.4607534677,-0.193204594695124,0.0330661999324163,-5.84296336107606,5.12802994972608e-09,4.49048330485283e-08,chr13,49491847,49491849,down
XRCC2,1812.08364499398,0.15245409958316,0.0631885867663186,2.41268411567677,0.0158355371935181,0.0462658890787941,chr7,152648642,152648644,up
HIBADH,12196.8372648696,0.111948368844645,0.0221040092158969,5.06461826681348,4.09219523896077e-07,2.90592470112445e-06,chr7,27526214,27526216,up
OGFRL1,9933.75609585989,0.152390081346549,0.0275275491384746,5.53591169994704,3.09613531457058e-08,2.52271098526982e-07,chr6,71302047,71302049,up
NBR2,1718.49738613594,0.3600008710968,0.0651126298096039,5.52889465760298,3.22254770193587e-08,2.61069911798723e-07,chr17,43144728,43145108,up
CNOT6L,9903.01002091521,-0.118111736658444,0.0244982250656601,-4.82123649129198,1.42671094134745e-06,9.39904625645932e-06,chr4,77720431,77720433,down
PSMB1,29025.9594215722,0.213191626523066,0.013999984549116,15.2279901292125,2.3057125896970703e-52,1.24788687970862e-50,chr6,170535220,170535222,up
NANP,2840.67184492429,0.241382491257272,0.0515155094184117,4.6856275708496,2.7910338624757e-06,1.77205070527123e-05,chr20,25615925,25615927,up
C3orf38,5902.57825554372,0.162335182126979,0.0346829541819421,4.68054656692132,2.86111112187927e-06,1.81580370752167e-05,chr3,88156633,88156635,up
FKBP2,6679.15219187773,0.259073604815876,0.0307489718646559,8.42543958725545,3.59398380845411e-17,6.04961399809656e-16,chr11,64244027,64244029,up
MTMR6,6070.0912831291,-0.113409873155775,0.0348485642973112,-3.25436285375251,0.0011364701905012,0.0045511112584484,chr13,25249232,25249234,down
SPATS2,11743.694589586,0.114012263860594,0.0227146371706195,5.01933017922313,5.18519606054317e-07,3.6308019315223e-06,chr12,49526253,49526255,up
IGFBP2,8643.60038895053,-0.11300064702081,0.0279502154471059,-4.04292579549725,5.27883307671495e-05,0.0002739053634046,chr2,216664102,216664104,down
ADAM2,797.904389396006,0.294992069393529,0.103181144595308,2.85897264030683,0.0042501543965887,0.0147150503286604,chr8_KI270822v1_alt,495499,495501,up
TXNDC15,14926.1835173451,0.152415700028426,0.0198645372550817,7.6727536147078,1.68342663664009e-14,2.3660568967817e-13,chr5,134899683,134899685,up
ARHGAP28,6470.40991755228,0.116813803951159,0.0331272614024345,3.52621372868976,0.0004215466250574,0.0018613731571589,chr18,6912152,6912154,up
RP2,4583.06336609009,0.153131804802045,0.0382043496884707,4.00822958774918,6.11756333878096e-05,0.0003155342811435,chrX,46879767,46879769,up
COG6,10753.8348830564,0.199462685152244,0.0234436747023838,8.50816638963014,1.76705491898667e-17,3.03672381722659e-16,chr13,39751091,39751093,up
LRRC75A,1691.67915189462,0.211608155656024,0.0687941456155726,3.07596167904328,0.0020982481029413,0.0078998534252528,chr17,16443868,16443870,up
ZBTB11-AS1,1517.43938241812,0.203142883576173,0.0686222450951516,2.96030657834781,0.0030733303826012,0.0110683920225521,chr3,101676430,101679213,up
LSS,5854.58512605795,-0.191985559763361,0.0333941217616793,-5.74908246228142,8.97290498977405e-09,7.70157874865684e-08,chr21_KI270872v1_alt,52474,52476,down
PLXNB1,6234.92399907699,-0.121464801130781,0.0318688896253778,-3.81139106378079,0.0001381869517043,0.0006710031203162,chr3,48404486,48404488,down
ME2,24058.3620628689,0.165195740891047,0.0151267532840229,10.9207665246666,9.17184461151345e-28,2.58519967377324e-26,chr18,50947037,50947039,up
SNORD116-13,965.491532270815,-0.386254015690483,0.086941060921938,-4.44271109179689,8.8832410257492e-06,5.19951475284839e-05,chr15,25079057,25079150,down
ZNF720,2790.95584066639,0.258773305469249,0.0510885068147108,5.06519609993252,4.07980149185439e-07,2.89844420481013e-06,chr16,31759374,31759376,up
SELK,4533.64120070236,0.203635473918523,0.0383506462683249,5.30983161258257,1.09726565080035e-07,8.42516241331285e-07,chr3,53885558,53885560,up
PPWD1,3805.7969427034,0.144647843061065,0.0455681547447123,3.17431864141592,0.0015018871452048,0.005834973811642,chr5,65587394,65587396,up
ADPGK,6617.7620978085,-0.140401792727753,0.0313074542090034,-4.4846122520999,7.3046643990484e-06,4.3457177094644e-05,chr15,72783246,72783785,down
LOC642423,438.677991029032,-0.418411535952209,0.132520301233395,-3.15733915526875,0.0015921604616037,0.0061473879403066,chr15,85204676,85205287,down
SLC19A1,1429.58669211095,-0.240961979264302,0.0718504225452705,-3.35366126918015,0.0007974992544331,0.0033147525469734,chr21,45515658,45515660,down
PEX13,14688.6292195713,0.32655817023667,0.0197619623215907,16.5245821706629,2.44125689050122e-61,1.57239136992738e-59,chr2,61048768,61048770,up
DYX1C1-CCPG1,2735.96901563739,14.9128102733284,1.44362727161878,10.3300973641252,5.15082757793185e-25,1.3033433353445401e-23,chr15,55498207,55498584,up
ZBTB33,19944.2401322268,0.162747885418,0.0166120772691963,9.7969617393836,1.16023005944389e-22,2.6871479846288002e-21,chrX,120255432,120255434,up
SAYSD1,11691.3726432243,0.145059357693059,0.0224865842394187,6.45092896940619,1.1116659747893001e-10,1.1362319704289e-09,chr6,39105432,39105434,up
COG4,19014.5645030523,0.160434988547015,0.0183389169606301,8.74833496936792,2.1652373052210697e-18,3.92436672982335e-17,chr16,70481010,70481012,up
NUDT16L1,2040.67230294782,-0.190587231541578,0.0590086816889547,-3.22981680130048,0.001238695623338,0.0049178677231204,chr16,4695050,4695052,down
ARPC4,9915.7015630278,-0.150945948894763,0.0258575667026166,-5.83759294255206,5.296035273710961e-09,4.62461074573292e-08,chr3,9806213,9806215,down
CRK,28613.9058060283,0.154430168993856,0.0139422496490955,11.0764168538521,1.63276811133652e-28,4.72633407184538e-27,chr17_KI270862v1_alt,365669,365671,up
AGAP1,3894.17927505651,-0.206242446195238,0.04218431879498,-4.8890785032608,1.0130909202184e-06,6.83003813730284e-06,chr2,235852851,235852853,down
LINC00467,7088.19221513712,0.223843761706121,0.0317510640540575,7.04996095012808,1.78968009094655e-12,2.1261999678036497e-11,chr1,211432319,211432535,up
CSGALNACT1,315.013197623666,-0.634285413057826,0.156064011922379,-4.06426443383563,4.81841744790985e-05,0.0002516912626024,chr8,19405780,19405782,down
XRRA1,3382.48647191525,-0.189172810662599,0.0451284317315411,-4.19187646023123,2.76656643443764e-05,0.0001502525122424,chr11,74843415,74843417,down
EIF2AK3,7627.07515800291,0.256833396409696,0.0288563603379312,8.90040855471619,5.56414919271517e-19,1.03866339481259e-17,chr2,88557736,88557738,up
NEK6,13027.1446293857,-0.14769688757444,0.0219028560621689,-6.74327070201339,1.54860291686928e-11,1.70828546816996e-10,chr9,124350945,124350947,down
TUT1,2754.68973543335,-0.226108657243561,0.050527258279352,-4.47498370074754,7.64171419856246e-06,4.52550908863956e-05,chr11,62575094,62575096,down
BLCAP,4392.71530767157,-0.120777279076891,0.0392595877370028,-3.07637665188868,0.002095329767422,0.0078907719460757,chr20,37518911,37518913,down
IER3IP1,7815.65939293066,0.106918629015538,0.0293148567674537,3.64725060278114,0.0002650613787232,0.0012112318118321,chr18,47156177,47156179,up
HIST1H4K,5736.07879449637,-0.131340449155596,0.033729000711626,-3.89399170993894,9.86080209017055e-05,0.0004910553424264,chr6,27831216,27831218,down
ZNF12,11043.8737301499,0.175501212433629,0.0237531180080658,7.38855473096349,1.48433326195905e-13,1.9458622837809698e-12,chr7,6690848,6690850,up
LINC00649,1434.5391618531,0.241948631910248,0.0709678592011758,3.40927054350598,0.0006513684767158,0.0027655259728648,chr21,33962390,33962392,up
APITD1,5133.83460348506,0.156392875602762,0.037133491270361,4.21163941909203,2.53524004369946e-05,0.0001382672727821,chr1,10442403,10442405,up
NLRX1,4397.04723805425,-0.10334329116958,0.0403571419221836,-2.56071877857075,0.0104455871756884,0.0324333401010866,chr11,119183437,119183439,down
PES1,14899.3304164727,0.102098549091642,0.0194617633192732,5.24610989336883,1.55344264839941e-07,1.1697348096909e-06,chr22,30577046,30577048,up
NAP1L3,1074.34970995207,-0.220044203273678,0.0822948198956474,-2.67385241929809,0.0074985442290646,0.0242168976386179,chrX,93671784,93671786,down
RPL23P8,1189.10839369813,0.434273175516068,0.0793388754089466,5.47364924543785,4.40861257625713e-08,3.53119446177389e-07,chr7,20827298,20827820,up
ORC3,3653.59608302964,-0.105986964628233,0.0432354971082714,-2.4513876725603,0.0142306594662706,0.0423712109074995,chr6,87667121,87667123,down
TFPI,42058.8845391411,-0.153362333297847,0.0113891918940868,-13.46560271563,2.49275802205646e-41,1.0645101175286e-39,chr2,187478676,187478678,down
TP53,16980.1955587407,-0.133306388745576,0.0182651178352968,-7.29841383711008,2.91179876455445e-13,3.72935146615532e-12,chr17,7673307,7673309,down
COX17,8249.48025600589,-0.199092510774682,0.0274384104891902,-7.25597828828742,3.98769050735917e-13,5.02881326360901e-12,chr3,119675149,119675151,down
LRRTM3,1867.80695153106,0.333834446854375,0.065987855451901,5.05902858288385,4.21397703712402e-07,2.98560273080237e-06,chr10,67097587,67101551,up
ATP13A2,3567.82452745529,-0.169734548748172,0.0477096805934278,-3.55765426716258,0.000374181355344,0.0016640127776741,chr1,16986221,16986223,down
TNPO3,27736.0765638585,0.128717180204217,0.0139735428157843,9.21149216781441,3.21622391466589e-20,6.46058845704053e-19,chr7,129054651,129055173,up
KCTD15,5481.487089978,0.145778765675584,0.0353492161423489,4.12396034719815,3.72413034814143e-05,0.0001979424443367,chr19,33811800,33811802,up
ITGB5,6097.61078037814,-0.101276652586693,0.0323422391962653,-3.13140509449909,0.0017397200552374,0.0066659332598293,chr3,124763623,124763625,down
TIMM21,5729.55828933181,0.117278842956292,0.0336275281926038,3.48758440657814,0.0004874050493702,0.0021221991569848,chr18,74158478,74158480,up
MESDC1,641.210389635886,-0.258484885068125,0.108238903326097,-2.38809593524219,0.0169359202098922,0.0488399978374818,chr15,81003358,81003360,down
CAMK2B,2904.7213235753,-0.169842109022821,0.0496874131840601,-3.41821194018825,0.000630340020308,0.0026873932977411,chr7,44220062,44220064,down
KIAA1549,4259.4392415247,0.109590251088798,0.0417659133883235,2.6239160645158,0.0086925203850854,0.0275386819598224,chr7,138837906,138837908,up
SNORA8,423.823522742559,0.555533394585776,0.133400858861847,4.16439143889694,3.12184122990723e-05,0.000168025342716,chr11,93732361,93732499,up
GSTT2B,56.6253632161595,1.14632648801158,0.442833118715713,2.58861959407218,0.0096361479467289,0.0301240750191866,chr22_KI270879v1_alt,194085,194087,up
TBC1D17,895.515709822447,-0.408967807428316,0.101692014457257,-4.02163148808715,5.77964300726494e-05,0.0002991939407314,chr19,49888622,49888624,down
PHACTR4,3114.55107865549,-0.13321627079535,0.0475025131244399,-2.8044046942605,0.0050409588304833,0.01712585555596,chr1,28496547,28496549,down
FZD5,3909.68841303107,-0.979549093570057,0.0428678628687892,-22.850429856237,1.44707749537209e-115,2.1278865019212002e-113,chr2,207766982,207766984,down
LINC00936,1422.37997978601,0.290390989528363,0.070824470556265,4.10015051644711,4.12881514196743e-05,0.000217638963875,chr12,89708955,89711952,up
HRAS,2222.04662290697,-0.333657581560687,0.0625616188358093,-5.33326323342686,9.64633155678241e-08,7.43607170996872e-07,chr11_KI270832v1_alt,62277,62279,down
XPOT,95016.1554055716,0.111510148478381,0.008026354923003,13.8929999418291,6.98474477831361e-44,3.1374990449445e-42,chr12,64448129,64448131,up
ITGB1BP1,6870.27313787999,0.100707752682119,0.034693112323025,2.90281689761461,0.0036982278990594,0.013018129688943,chr2,9406834,9406836,up
RAB3GAP2,35907.8504993921,0.15672151493295,0.0126024720554004,12.435775635447,1.67110768480576e-35,6.0156017281911e-34,chr1,220151251,220151253,up
KLK3,24325.0931164275,-0.42772025300942,0.0150009996772399,-28.512783295261,8.1332115003657e-179,2.0122598040666698e-176,chr19,50859614,50859616,down
ACTG1,225327.730688574,-0.132803245174266,0.0067282170176729,-19.7382523223364,1.01218898834085e-86,1.01787030717863e-84,chr17,81512734,81512866,down
PCBP2,22713.9301669059,-0.138399019102478,0.0168710787965879,-8.20332954229749,2.33819105620006e-16,3.726521880673851e-15,chr12,53479440,53479442,down
SBF2,36045.8165338848,0.112232886250966,0.0133195556601449,8.42617344862273,3.57152654908956e-17,6.01831181844963e-16,chr11,9780418,9780420,up
FASN,55955.8556820638,-0.239141094798863,0.0100388769047405,-23.8214988656687,1.99990194427382e-125,3.14873450559556e-123,chr17,82079143,82079145,down
POTEH-AS1,89.9583750686506,-2.97524092006422,0.665948833861928,-4.46767194231783,7.90754474570499e-06,4.66521195879272e-05,chr22,15702960,15703354,down
COBLL1,11222.3773978671,-0.13925739475397,0.0232853710208123,-5.98046707649636,2.22498695863112e-09,2.0186770503017e-08,chr2,164685946,164685948,down
ZKSCAN1,95550.7237491855,0.132917830855137,0.0082910152557667,16.0315506309903,7.693869013894891e-58,4.66631658831049e-56,chr7,100034195,100034197,up
EDC3,4610.31791010844,-0.187486272499873,0.0388631113560148,-4.82427335223782,1.40514598427641e-06,9.28798511162879e-06,chr15,74632612,74632614,down
ATXN7L1,2375.540253647,0.154860266310282,0.0557087702461372,2.77981843121048,0.0054389299612446,0.0183023750660448,chr7,105607852,105607854,up
CYTH3,22205.6422675873,0.132894732348664,0.017102980000608,7.77026765767948,7.83204503310343e-15,1.13140024032422e-13,chr7,6164944,6164946,up
