transcript_id,LNCaP_DHT_RNA_rep1_batch,LNCaP_DHT_RNA_rep2_batch,LNCaP_Veh_RNA_rep1_batch,LNCaP_Veh_RNA_rep2_batch
NM_005493,26.451927,26.419559,28.13484,27.779068
NM_005492,0.0,0.0,0.0,0.0
NM_005491,0.0,0.0022,0.007046,0.009758
NM_005490,0.238593,0.228982,0.139486,0.13128
NM_005497,1.211699,1.283615,1.174935,1.292603
NM_018071,2.529491,0.606824,1.079553,2.045874
NM_005495,0.0,0.0,0.0,0.0
NR_104255,0.813203,1.100723,0.665298,1.275394
NM_080861,4.929597,4.879633,4.693794,4.887641
NM_080860,1.808408,2.257444,0.903166,2.137501
NM_080863,0.40518,0.412521,0.355041,0.36648
NM_015086,0.037787,0.042034,0.036153,0.01614
NM_080865,0.024166,0.036922,0.011775,0.014532
NM_080864,0.0,0.0,0.0,0.0
NM_080867,4.213204,3.995099,4.143845,4.566054
NM_080866,0.0,0.0,0.0,0.0
NM_080869,0.025251,0.082695,0.0,0.0
NM_001302643,0.0,0.0,0.0,0.0
NM_001302646,0.003637,0.007903,17.644476,16.705946
NM_001302647,0.023412,0.003171,0.039069,0.017131
NM_001302644,60.394363,60.713551,39.516773,40.447441
NM_015080,0.015833,0.020142,0.025979,0.01762
NM_018114,1.290782,2.033647,0.563928,0.434751
NM_207108,0.0,0.0,0.0,0.0
NM_018116,1.071186,0.757636,1.446622,1.146558
NM_018117,27.692644,27.302393,27.343382,27.803911
NM_018110,2.194767,2.204656,2.14638,2.170717
NM_001145305,0.0,0.0,0.155478,0.155047
NM_001145306,0.220315,0.238211,0.137458,0.120869
NM_001145307,0.0,0.0,0.0,0.0
NM_001145308,0.402353,0.564871,0.460691,0.315509
NM_001145309,0.0,0.0,0.0,0.0
NM_207103,0.017318,0.021249,0.010654,0.003332
NM_176820,0.086168,0.122331,0.059707,0.074114
NM_014700_2,1.739282,1.813951,1.655577,1.705315
NM_018119,2.944586,3.783946,2.725763,3.211963
NM_001042413,0.018869,0.026123,0.015087,0.009853
NR_003065_6,1.58904,1.501522,1.369913,1.511344
NM_001115131,0.0,0.0,0.0,0.0
NM_001039905,0.020803,0.016718,0.024437,0.023967
NM_001190214,0.034337,0.000295,0.091835,0.09308
NR_002738,7.855508,8.005022,9.600018,9.502913
NR_002739,1.91713,1.97614,2.294861,1.941975
NR_002736,22.145361,25.278072,29.065248,25.533047
NR_002737,1.564873,1.471129,2.066391,1.290204
NR_002734,0.432191,0.296034,0.338612,0.320853
NR_002735,1.129364,0.570615,0.595778,1.183326
NR_002733,0.10401,0.089765,0.096832,0.062338
NR_002730,0.025034,0.029476,0.02069,0.010336
NR_002731,0.0,0.0,0.0,0.0
NM_173799,0.01795,0.006675,0.003538,0.0
NM_001159378,0.650447,0.950246,1.020871,0.631447
NM_001159379,0.593121,0.559147,0.950227,0.493501
NM_001159377,2.209497,1.005623,1.155746,1.963647
NM_001109974,0.0,0.0,0.0,0.0
NR_033672,0.0,0.0,0.0,0.0
NR_033671,0.091708,0.101698,0.061965,0.067579
NR_033670,1.036648,0.875734,0.0,1.319121
NR_033677,6.157331,5.572557,4.955718,4.101794
NR_033676,0.005381,0.400143,0.15097,0.036106
NR_033675,15.084314,9.567252,13.453423,17.447868
NR_033674,0.324126,0.0,0.494839,0.000378
NR_033679,0.362618,0.0,0.04328,0.075483
NR_033678,0.033662,0.094556,0.194562,0.739983
NR_036483,0.0,0.0,0.0,0.0
NR_036482,0.174326,0.15729,0.12939,0.182316
NR_036481,0.011232,0.014062,0.02358,0.003323
NR_036480,2.265191,2.262015,2.194386,2.170466
NR_036487,0.0,0.0,0.0,0.0
NM_001270616,0.023986,0.020881,0.014065,0.012374
NR_036485,0.074132,0.075318,0.162779,0.104917
NM_001270614,0.845733,0.175627,0.0,0.125907
NM_001164407_2,0.769306,0.76894,0.77233,0.771131
NR_036489,0.0,0.0,0.003294,0.0
NR_036488,0.345587,0.351922,0.45392,0.331947
NR_110840,0.0406,0.022447,0.052633,0.054388
NM_001291183,0.0,0.0,0.0,0.0
NM_145040,0.0,0.0,0.0,0.0
NM_001301347,0.0,0.0,0.0,0.0
NM_001031738,0.74301,0.872299,1.517581,0.830846
NM_176795_2,0.947855,1.206165,0.955075,1.02545
NM_001100117,0.005481,0.001716,0.012345,0.009883
NR_045260,0.0,0.0,0.0,0.0
NR_045262,6.164598,6.433219,8.143442,7.995627
NM_001171606,4.972268,5.523108,4.634247,4.518859
NM_145753,0.0,0.0,0.0,0.0
NM_016382,0.0,0.0,0.0,0.0
NM_152584_2,0.0,0.0,0.0,0.0
NM_001008504,0.0,0.0,0.0,0.0
NM_001008505,0.0,0.0,0.0,0.0
NM_001008503,0.0,0.0,0.0,0.0
NR_003061,0.0,0.0,0.0,0.0
NR_003063,0.112151,0.123352,0.15412,0.127901
NR_003062,0.0,0.0,0.0,0.0
NR_003065,1.083923,1.018528,0.893276,0.93237
NR_003064,0.0,0.0,0.0,0.0
NR_003067,0.103301,0.075412,0.054679,0.104896
NR_003066,1.247401,1.094542,0.708598,1.011952
NR_003069,0.722086,0.396963,0.221997,0.386402
NR_003068,1.92488,1.570045,1.264182,1.039325
NM_000629,13.647944,13.791531,12.751657,12.964009
NM_173842,0.00986,0.009581,0.016773,0.005946
NM_001113434,0.585254,0.567646,0.612534,0.602573
NM_173841,0.313757,0.524819,0.093868,0.410781
NM_173846,0.0,0.0,0.0,0.0
NM_173847,0.0,0.0,0.0,0.0
NM_173844,3.157769,3.412583,2.412661,1.965316
NM_173848,1.067553,0.945313,1.11178,1.186377
NM_173849,4.447515,4.118409,4.766174,4.268545
NM_001794,0.010297,0.00443,0.009031,0.008839
NM_001294343,0.586157,0.541798,0.86783,0.614539
NM_016228,2.895453,2.916643,2.691786,2.808002
NM_016229,1.754981,0.893473,1.450535,1.690458
NM_001294342,0.0,0.0,0.140573,0.0
NM_016224,7.803909,7.907556,7.968943,7.964459
NM_016226,11.771273,11.712124,12.232218,11.553729
NM_016227,0.269552,0.529732,0.621306,0.809188
NM_016220,0.236264,1.89127,1.705777,1.328758
NM_016221,56.325726,57.012264,54.501102,55.543736
NM_016222,23.70734,23.725342,21.826313,21.693844
NM_016223,4.975921,4.881672,3.52068,4.45941
NM_005874_4,0.0,0.0,0.0,0.0
NM_001288662,0.0,0.0,0.0,0.0
NM_005874_2,0.0,0.0,0.0,0.0
NM_001304731,0.0,0.0,0.0,0.0
NM_001304732,0.0,0.0,0.0,0.0
NR_045481,0.0,0.0,0.0,0.0
NM_001288665,0.0,0.0,0.0,0.0
NR_045483,0.028581,0.032489,0.036085,0.039316
NM_001002030,0.911549,0.611238,0.623065,0.516976
NR_045484,0.195081,0.15119,0.169763,0.118975
NR_045486,0.0,0.0,0.01128,0.00736
NM_032222,1.195675,0.988764,1.023944,0.987197
NM_001290271,0.0,0.0,0.0,0.0
NM_001290270,0.0,0.0,0.0,0.0
NM_001290277,0.0,0.0,0.0,0.0
NM_001288667,0.0,0.0,0.0,0.0
NM_000627,0.0,0.0,0.0,0.0
NM_001294344,0.0,0.0,0.237977,0.0
NM_000626,0.0,0.0,0.0,0.0
NM_032221,56.045509,56.035828,62.983349,63.446571
NM_001199802,39.300983,39.30645,47.27293,46.983643
NM_001558,0.0,0.0,0.0,0.0
NM_001559,0.012977,0.02055,0.0,0.0
NM_001556,2.369036,1.264527,1.608852,1.764959
NM_001557,0.019012,0.027121,0.0,0.005752
NM_001554,1.067435,0.957044,1.000219,0.781974
NM_001555,0.0,0.0,0.0,0.0
NM_001552,0.0,0.0,0.0,0.004643
NM_001553,0.045422,0.086697,0.061664,0.053058
NM_001550,3.609701,3.0214,3.558749,3.87865
NM_001551,52.465782,51.413811,48.926456,49.37331
NM_000201,0.01137,0.016557,0.01634,0.009404
NM_139163,0.029412,0.020399,0.044155,0.0
NM_001161748,0.0,0.0,0.0,0.0
NM_007250,0.17114,0.213278,0.265475,0.20387
NM_133644,0.896298,0.669571,0.065879,0.86373
NM_007256,0.002283,0.0,0.0,0.0
NM_000207,0.0,0.0,0.0,0.0
NM_133647,1.57034,1.280108,1.157205,1.034994
NM_000209,0.047619,0.029457,0.058295,0.046849
NM_000208,3.060277,0.291616,3.68327,3.254316
NM_007259,19.908968,20.629461,21.283783,21.957029
NM_139161,6.23473,6.208754,6.181433,5.946963
NR_109842,0.001028,0.0,0.000604,0.002242
NR_109843,4.756332,6.291676,5.676338,0.025931
NR_109840,0.01752,0.007819,0.010564,0.034696
NM_139160,0.0,0.0,0.0,0.0
NR_109846,0.0,0.0,0.0,0.0
NM_080747,0.0,0.0,0.0,0.0
NR_109844,0.080483,0.069459,0.370479,0.065116
NR_109845,0.0,0.0,0.0,0.0
NM_001002032,3.308385,9.583322,3.705058,3.502285
NM_139167,0.038764,0.018705,0.0,0.038803
NR_109848,0.073695,0.086959,0.089335,0.053006
NR_109849,2.382538,2.314274,2.253105,2.446724
NR_002940_2,2.369339,2.320466,2.207117,2.187719
NR_002940_3,4.303123,4.401498,4.428007,4.283006
NM_006509,0.24953,0.253212,0.176811,0.245896
NM_001308392,0.0,0.0,0.0,0.0
NM_003955,0.224373,0.246341,0.363656,0.357035
NM_138690,0.019092,0.019327,0.0231,0.011216
NM_003957,0.0,0.0,0.0,0.0
NM_001308396,7.851424,1.580302,2.92627,2.537264
NM_138697,0.404649,0.30871,0.313451,0.291131
NM_003952,27.681177,27.646414,25.988878,25.93372
NM_003953,44.742474,39.800739,40.368607,41.017361
NM_001042646,5.763974,6.910469,5.569743,5.497403
NM_001198674,0.225654,0.167614,0.193343,0.17271
NM_001198675,0.0,0.0,0.0,0.0
NM_001198672,0.0,0.0,0.0,2.543272
NM_003959,7.670508,7.501367,7.043654,7.126388
NM_001198670,2.771068,3.325725,3.101942,2.342058
NM_001198671,2.48772,3.929504,3.194982,1.973271
NR_046901,0.0,0.0,0.0,0.0
NM_001002033,29.429459,0.230068,0.113679,36.441879
NR_046909,1.893411,2.020628,1.698746,1.607699
NM_001080407,0.0,0.055321,0.0,0.0
NM_001080406,0.031529,0.011674,0.0,0.0
NM_024766,2.45958,2.47414,2.309557,2.257452
NM_001080404,0.686891,0.531956,0.586283,0.642437
NM_024760,0.07493,0.0,0.128656,0.0
NM_024761,0.003771,0.011616,0.006275,0.0
NM_001080401,0.204093,0.274147,0.271445,0.2592
NM_024763,0.400811,0.393088,0.479458,0.507841
NM_078628,1.14923,1.16783,1.122996,0.797565
NM_024768,0.812741,0.812533,0.844495,0.808766
NM_024769,0.376607,0.352445,0.350253,0.456656
NM_001080409,0.010471,0.018656,0.014254,0.017366
NM_001080408,0.0,0.013851,0.012452,0.006012
NR_033818,0.006584,0.003435,0.024204,0.043488
NR_030388,0.0,0.0,0.0,0.0
NM_017579,0.0,0.0,0.0,0.0
NM_017578,0.069614,0.089715,0.135362,0.114792
NM_017577,2.124199,2.566312,1.798097,2.399742
NM_017576,2.896906,3.481786,2.85284,3.267314
NM_017575,4.652121,4.587111,4.280115,4.242425
NR_121120,0.0,0.0,0.0,0.0
NM_017573,0.426167,0.393497,0.308362,0.352115
NM_017572,42.851433,40.06469,35.520706,47.147438
NR_028412,0.0,0.0,0.0,0.0
NR_038979,0.617184,0.514662,0.365172,0.48865
NR_038978,0.136968,0.136195,0.152544,0.108824
NM_001098538_2,0.0,0.0,0.0,0.0
NM_001123392_17,0.228461,0.201074,0.226078,0.219894
NR_028411,0.0,0.0,0.0,0.0
NM_078629,8.367084,8.803366,7.87554,8.733651
NM_001297724,0.0,0.502061,0.395965,0.346505
NR_038970,1.518767,1.509556,1.531624,1.530104
NR_038973,0.0,0.0,0.0,0.0
NR_038972,0.02129,0.035161,0.0,0.0
NM_001297720,21.91984,29.520786,30.492357,28.793955
NM_001297721,1.634903,2.388245,2.228711,1.91063
NM_001297722,0.380827,0.43538,0.277242,0.20592
NM_001297723,2.346663,2.11712,2.363874,2.283531
NR_000006,1.982113,2.338878,1.722923,1.800005
NR_000007,0.00066,0.000751,0.000348,0.000563
NM_001792,0.0,0.009187,0.0,0.0
NR_000005,7.524548,6.358757,8.226745,7.319694
NR_033361,0.267434,0.24053,0.291293,0.290644
NM_001014336,0.0,0.0,0.046937,0.0
NR_000008,17.155468,18.480577,24.276606,24.881849
NR_000009,3.900028,4.397517,3.828826,4.176869
NM_001012279,0.077138,0.087732,0.09634,0.10998
NM_001012277,0.0,0.0,0.0,0.0
NM_001012276,0.0,0.004663,0.0,0.0
NM_001012271,4.94998,5.56081,5.4142,5.796816
NM_001012270,0.517677,0.473076,0.35433,0.424097
NM_006122,5.322211,5.117393,4.829166,4.905897
NM_020441,20.344952,19.360249,17.740654,17.942846
NM_006120,0.353483,0.367368,0.36923,0.369372
NR_104442,0.0,0.0,0.0,0.0
NR_104445,0.002523,0.0,0.0,0.0
NR_104444,0.0,0.0,0.0,0.0
NR_104447,6.20022,5.865915,5.368704,6.403299
NM_020440,25.089521,24.802013,24.992355,25.071592
NR_104448,0.028038,0.043905,0.035486,0.036584
NM_153051,2.036759,2.152493,3.261503,2.781408
NM_153050,0.002365,1.530292,0.001875,0.003092
NM_020443,3.182302,2.207433,2.009638,1.851794
NM_145651,0.0,0.0,0.0,0.0
NM_023919_2,0.002836,0.001545,0.004839,0.003095
NM_001291527,0.056698,0.047222,0.026806,0.005727
NM_001252383,0.0,0.0,0.0,0.0
NM_001171174,0.0,0.0,0.0,0.0
NM_001291605,0.0,0.814083,0.076641,0.524127
NM_001291604,0.0,0.0,0.079236,0.048419
NR_031766,0.593693,0.441406,0.0,1.005124
NR_031765,0.0,0.0,0.0,0.0
NM_001195654,0.647378,0.789092,0.695323,0.667982
NM_001199107,0.007572,1.946574,0.016289,0.016051
NM_001199104,0.128855,0.0,0.0,0.0
NM_001199103,0.0,0.0,0.0,0.005935
NR_030412,0.0,0.0,0.0,0.0
NR_030413,0.034858,0.021967,0.140481,0.03835
NM_139279,7.061158,7.229135,6.811868,6.000134
NR_030411,0.014666,0.080394,0.208465,0.114659
NM_001291695_23,0.0,0.0,0.0,0.0
NM_001098479,0.160251,0.03577,0.044681,0.160893
NR_030414,0.0,0.0,0.0,0.0
NM_001291695_20,0.0,0.0,0.0,0.0
NM_139273,0.963962,1.599338,4.112447,2.829149
NR_104084_10,36.011639,35.64772,38.794361,38.639515
NM_139276,13.992215,15.48709,12.522104,12.350206
NM_001291695_29,0.0,0.0,0.0,0.0
NM_001291695_28,0.0,0.0,0.0,0.0
NR_104197,0.0,0.0,0.102611,0.0
NR_104196,0.0,0.0,0.0,0.0
NR_104195,2.954365,3.660993,4.051835,0.0
NR_104194,0.88305,0.749097,1.007304,1.218967
NR_104193,0.080114,0.0,0.0,0.0
NM_001161,7.569368,8.135675,7.556933,13.676352
NR_104191,0.0,0.001841,0.00207,0.009442
NR_104190,0.0,0.0,0.0,0.0
NM_001160,0.0,0.0,0.289682,0.476813
NR_104199,0.0,0.0,0.0,0.0
NR_104198,0.103364,0.07773,0.051593,0.045984
NM_001252290,0.014917,0.035856,0.029829,0.019361
NM_001252294,1.109902,1.371581,1.244997,1.549115
NM_001081461,0.410981,0.339768,0.392975,0.392735
NM_001127511,10.77389,10.660716,10.793573,11.089786
NM_001127510,1.884127,1.794193,1.910925,2.193794
NM_001267618,0.0,0.0,0.0,0.0
NR_045649,0.0,0.0,0.0,0.0
NR_033998,0.0,0.0,0.030531,0.0
NM_001199461,0.66798,0.92317,1.477342,1.496145
NR_033996,0.0,0.0,0.0,0.0
NR_033997,0.018127,0.013673,0.0,0.00566
NR_033994,0.0,0.0,0.0,0.263193
NR_033995,0.528189,0.415365,0.493172,0.42474
NR_033992,0.421284,0.238832,0.0,0.0
NR_033990,0.016002,0.0,0.0,0.0
NR_033991,2.539806,2.607773,2.597087,2.709482
NM_001293216_5,0.0,0.0,0.0,0.0
NM_001293216_4,0.0,0.0,0.0,0.0
NM_001293216_7,0.0,0.0,0.0,0.0
NM_001293216_6,0.0,0.0,0.0,0.0
NM_001293216_3,0.0,0.0,0.0,0.0
NM_001293216_2,0.0,0.0,0.0,0.0
NM_001199464,11.864626,12.036036,11.858575,11.240358
NM_001293216_8,0.0,0.0,0.0,0.0
NM_177951,6.645595,6.923702,5.917044,6.564477
NM_177952,0.303243,0.230394,0.378832,0.250037
NM_177953,7.173942,5.602253,5.157486,6.196056
NM_001090_6,0.023759,0.035548,0.0,0.152916
NM_014178,0.195677,0.12848,0.739613,0.824904
NM_014176,6.685603,8.869871,16.809917,7.662114
NM_014177,18.775278,18.62887,19.640043,20.000071
NM_014174,18.723055,18.954639,20.012249,21.110096
NM_001312921,0.162681,0.208926,0.0,0.189546
NM_014172,7.132678,6.825301,6.326796,4.911274
NM_014173,13.123551,14.119068,13.176285,12.845171
NM_014170,9.571201,9.632851,10.310357,10.464937
NM_014171,1.651227,1.588542,1.455667,1.60025
NM_015221,3.096274,3.223976,2.968756,2.991184
NM_015225,37.554092,37.438885,31.534349,32.252819
NM_015224,0.328674,0.355607,0.203247,0.313014
NM_015227,0.441216,0.558895,0.737377,0.66153
NM_015226,3.64368,3.90307,3.881515,3.913419
NM_015229,8.625503,8.340763,7.732756,7.777011
NM_018656,6.362572,6.500896,5.614676,5.723296
NM_018655,1.070521,1.197408,1.647226,1.328454
NM_018654,0.0,0.0,0.0,0.0
NM_018653,0.004012,0.089478,0.001091,0.045488
NM_018652,0.010073,0.01389,0.008942,0.011512
NM_018651,0.044356,0.043153,0.03768,0.03026
NM_018650,1.137664,1.123314,1.100942,1.138281
NM_001242783_4,0.625728,0.620257,0.734713,0.804802
NM_001040084,0.0,0.0,0.0,0.0
NM_001267615,0.0,0.0,0.0,0.0
NM_001166004,0.0,0.0,0.0,0.0
NM_001166005,12.848331,12.560509,23.277544,24.729952
NM_001166006,1.339742,1.447867,1.356387,1.379316
NM_001166007,5.50448,4.995412,5.483119,7.265734
NM_001166002,0.0,0.0,0.25191,0.329939
NM_001166003,0.261869,0.208884,0.0,0.0
NR_049768,0.583436,0.798782,0.915274,1.065475
NM_001282360,1.926531,1.637906,2.355876,2.363926
NR_131248,0.0,0.0,0.0,0.0
NM_001004195,1.66101,1.411168,1.38835,1.640918
NM_001256348,0.0,0.0,0.0,0.0
NM_001004196,0.690615,0.702619,0.8917,1.010326
NR_131243,0.251016,0.314519,0.139744,0.15445
NM_001282368,0.0,0.0,0.0,0.0
NR_131240,0.0,0.0,0.0,0.0
NR_131246,0.0,0.0,0.0,0.0
NR_131245,0.0,0.0,0.0,0.0
NR_131244,0.034395,0.0,0.0,0.0
NR_120340,0.384163,0.520951,0.22398,0.18029
NR_120341,0.602541,0.163371,0.728214,0.687113
NR_120342,0.0,0.0,0.0,0.0
NR_120343,0.0,0.0,0.0,0.0
NR_120344,0.083203,0.112096,0.09265,0.126149
NR_120345,0.006587,0.01109,0.0,0.0
NR_120346,0.0,0.0,0.006402,0.004762
NR_120347,0.011429,0.0,0.0,0.024557
NR_120348,0.0,0.0,0.0,0.0
NR_120349,0.0,0.0,0.0,0.0
NM_001256703,0.0,0.0,0.0,0.0
NM_001256702,1.343646,1.13613,1.068089,1.142207
NM_001256704,0.0,0.0,0.0,0.0
NM_001256707,0.377231,0.196595,0.0,0.0
NM_001256706,1.493273,1.758781,1.645023,1.601055
NM_001177639,0.0,0.0,0.038357,0.033869
NM_001177638,0.0,0.0,0.0,3.026962
NR_033338,0.92608,0.9901,0.719738,1.055414
NR_033339,3.670941,3.759448,3.382664,3.385347
NM_001008272,0.0,0.0,0.0,0.0
NM_001008273,0.0,0.0,0.0,0.0
NM_001177635,0.087392,0.0,0.079496,0.0
NR_033337,0.110233,0.090309,0.0,0.038454
NM_001177637,5.4817,3.621603,3.316192,4.204549
NR_033335,0.145322,0.246123,0.183768,0.279305
NR_126440,0.0,0.0,0.0,0.0
NM_014798,0.889129,0.879513,0.830564,0.886056
NM_014799,0.0,0.0,0.0,0.0
NM_014793,10.160754,10.212766,10.088986,9.891437
NM_014790,0.0,0.0,0.0,0.0
NM_014791,3.279146,3.097352,2.320148,2.289742
NM_014796,0.0,0.0,0.0,0.0
NM_014797,7.315372,7.053918,7.1243,6.963908
NM_014795,0.0,0.0,0.0,0.0
NM_001163989,0.0,0.0,0.0,0.0
NM_000033,7.151485,6.952139,6.76193,6.661289
NM_001142269,0.148274,0.02775,0.016897,0.015828
NM_013239,0.708273,0.739062,0.667615,0.681763
NM_000030,0.079343,0.044059,0.101364,0.05932
NM_001174081_10,0.802755,0.673112,0.506648,0.592294
NM_001033081,2.087296,2.22843,1.607518,1.304308
NM_001033080,0.0,0.0,0.0,0.0
NM_001033083,0.109789,0.091844,0.127451,0.125386
NM_001033082,0.690846,0.635623,0.69536,1.095232
NM_001033087,0.007653,0.006589,0.0,0.007059
NM_001033088,7.618198,7.652374,8.352838,9.373199
NM_001178054,0.0,0.0,0.0,0.0
NM_001178055,0.194321,0.136795,0.098437,0.050864
NM_001178056,0.129566,0.048831,0.055502,0.184113
NM_001178057,0.0,0.0,0.0,0.0
NR_130704_2,0.0,0.0,0.0,0.0
NR_029868,0.0,0.0,0.0,0.0
NM_001278538,0.608318,0.49069,0.986586,0.519359
NM_001002926,22.718149,22.978617,16.128393,16.824816
NR_029860,0.068572,0.079186,0.0,0.033591
NR_029863,0.0,0.0,0.0,0.0
NR_003570,0.0,0.0,0.0,0.0
NR_029865,0.0,0.0,0.0,0.0
NM_001002923,0.08432,0.0,0.0,0.0
NR_029867,0.040304,0.0,0.0,0.0
NR_029866,0.0,0.0,0.0,0.0
NM_004195,0.095324,0.180759,0.076641,0.057277
NM_012247,27.857101,27.527548,26.766777,26.979616
NM_012244,0.177824,0.25065,0.199046,0.214044
NM_012245,46.992619,47.306164,50.054878,50.845554
NM_012242,0.0,0.0,0.0,0.0
NM_012243,10.624992,14.070885,11.956201,10.316294
NM_012240,0.782887,0.734783,0.675206,0.568715
NM_001278537,0.207229,0.160969,0.0,0.090305
NM_004199,0.160218,0.154853,0.195175,0.197407
NM_004198,0.0,0.0,0.0,0.0
NM_012248,18.206629,18.748835,17.421852,17.648649
NM_012249,5.021187,4.984152,5.005428,5.157759
NM_002190,0.0,0.0,0.0,0.0
NM_002197,22.95516,23.714516,21.80397,22.515512
NM_002196,0.0,0.003593,0.0,0.0
NM_006974,3.777684,3.680287,3.412918,3.198522
NM_006977,2.559533,3.793876,2.222429,2.551162
NR_003579,8.781579,8.835927,8.009494,8.177738
NM_006973,15.430077,14.263267,15.690269,15.931923
NR_111908,4.628957,4.245893,3.850201,4.290241
NM_006979,4.787341,4.8425,4.748741,5.154372
NM_006978,14.568079,14.512504,14.150229,14.403613
NM_001144070,0.0,0.0,0.0,0.0
NM_001619,30.921211,31.602007,30.450663,29.838432
NM_001618,97.212425,96.745438,97.923134,97.659218
NM_001286683,0.097737,0.004394,0.038993,0.0
NM_004228,4.228068,4.876245,4.720497,4.570853
NM_001039948,0.45716,0.501059,0.507896,0.485779
NM_001286687,0.485962,0.783655,1.273269,1.184032
NM_001286686,4.671404,7.068861,8.40546,7.598686
NM_004223,0.170911,0.518712,0.274824,0.39953
NM_020251,3.839712,4.416341,4.032028,3.851397
NM_004221,0.0,0.0,0.0,0.0
NM_004220,0.554371,0.374423,0.360525,0.285814
NM_001615,0.0,0.0,0.0,0.0
NM_001614,447.196747,460.044342,374.62207,379.380005
NM_001617,0.0,0.0,0.025568,0.002394
NM_001616,4.681942,3.934174,3.054677,3.290625
NM_001289025_4,0.0,0.0,0.0,0.0
NM_001291459_10,0.0,0.0,0.0,0.0
NM_001001479,0.416745,0.329132,0.489868,0.450591
NR_003332_2,18.950144,18.899538,17.592791,17.520967
NR_029496,0.0,0.0,0.0,0.0
NM_001139498,1.798015,1.533528,1.315838,2.042837
NR_029497,0.0,0.020876,0.0,0.0
NR_049816,0.0,0.0,0.0,0.051913
NM_001289025_5,0.0,0.0,0.0,0.0
NM_001308208,0.578574,0.487913,0.346805,0.281391
NM_001243101,0.0,0.0,0.0,0.0
NM_001289797,4.499361,2.765693,4.17744,3.649081
NM_001289790,6.283187,5.961334,7.857725,7.301628
NM_001277126,0.005389,0.002286,0.003832,0.0
NM_025158,13.576217,12.111009,16.254076,18.605284
NM_025159,0.0,0.0,0.0,0.0
NM_001146218,8.546998,9.406446,8.509176,7.70134
NM_025154,1.193594,4.480417,2.21294,2.021534
NM_025155,20.162354,20.691282,19.873049,19.428139
NM_025157,0.019983,0.011068,0.005658,0.010222
NM_001146213,2.255277,2.224463,2.021643,2.526235
NM_025151,8.035043,7.255814,7.923858,6.845382
NM_025152,5.514244,5.532368,5.378582,5.953899
NM_025153,0.005809,0.005895,0.0,0.0
NM_015094,0.453255,0.407005,0.381061,0.411536
NR_026589_2,0.368491,0.378162,0.417742,0.382818
NM_145038,0.0,0.019098,0.0,0.018892
NM_145039,5.507549,5.81435,5.582685,5.683939
NR_024157,1.01404,1.027675,0.932946,0.832808
NM_145034,5.506218,5.142447,5.804205,9.799044
NM_182802,2.315844,2.631214,2.071684,2.477095
NR_024153,0.111234,0.161314,0.096654,0.077199
NM_145030,5.957404,6.080655,5.432767,5.628344
NR_024151,0.043396,0.041881,0.048074,0.049338
NM_001184904,1.116052,1.826241,2.382563,1.842879
NR_037472,0.0,0.0,0.0,0.0
NM_001184906,1.270123,1.061868,1.164163,1.154884
NM_001184901,0.017213,0.0,0.294354,0.052168
NM_001184900,0.582308,0.033176,0.039203,0.138564
NM_001184903,0.006678,0.0,0.0,0.023129
NM_001184902,1.177686,1.161361,1.285318,1.388858
NM_001242326,0.0,0.0,0.0,0.0
NM_001242327,0.0,0.0,0.0,0.0
NM_001242328,0.0,0.0,0.0,0.0
NM_001242329,0.0,0.0,0.0,0.0
NM_001201473_2,0.001806,0.002721,0.0,0.0
NM_001006120,0.0,0.0,0.0,0.0
NM_001006121,0.0,0.004531,0.0,0.0
NM_015071,0.002818,0.0,0.0,0.001563
NR_125397,0.0,0.0,0.0,0.0
NR_027083,0.894354,0.818837,1.025525,0.859954
NM_015073,2.931016,2.832766,2.657034,2.611936
NM_015074,34.787319,34.666153,33.032669,33.369213
NR_031629,0.224717,0.157904,0.057512,0.156364
NM_015075,1.103944,0.316481,1.108491,1.05563
NM_152251_2,0.0,0.0,0.0,0.0
NM_152251_3,0.0,0.0,0.0,0.0
NM_015076,32.596859,33.68832,30.363344,29.849224
NR_132980_2,0.000762,0.000764,0.000849,0.000856
NR_132980_3,312.184692,348.629028,241.00502,246.681747
NR_027086,0.007431,0.008556,0.0,0.000387
NR_027089,0.0,0.0,0.0,0.0
NR_027088,0.014638,0.004899,0.024755,0.033591
NR_003689,0.0,0.0,0.0,0.0
NM_018142,37.367332,37.759808,35.207176,35.880909
NM_001024452,0.0,0.0,0.0,0.0
NM_001289132,3.726298,3.811054,3.954817,3.923165
NM_001102398,8.22102,4.822561,4.948176,7.989554
NM_001102399,5.796229,4.107253,4.035287,6.313617
NR_037477,0.0,0.0,0.0,0.0
NM_001024457,0.398668,0.142997,0.317384,0.319122
NM_001289133,0.293392,0.236816,0.370058,0.188938
NR_110142_10,0.0,0.0,0.0,0.0
NR_073148,0.0,0.0,0.0,0.0
NM_001102396,6.358128,5.565472,6.018944,6.29893
NM_001102397,2.839636,4.782506,4.617136,3.08824
NM_001007534,0.0,0.0,0.0,0.0
NM_001145542,0.0,0.0,0.0,0.0
NM_001145543,6.829149,8.107569,5.927208,5.351543
NM_001145541,0.777703,0.426086,1.255535,0.86247
NM_001145546,0.0,0.0,0.0,0.0
NM_001145547,0.025028,0.040405,0.010066,0.025106
NM_001145544,0.16837,0.276491,0.117035,0.111998
NM_001271808,0.0,0.0,0.0,0.0
NM_001289136,0.0,0.0,0.0,0.0
NM_001145548,5.701607,6.515129,6.941414,8.261236
